model,params,WMAE,WMAE_1,WMAE_2,WMAE_3,NAE,NAE_1,NAE_2,NAE_3
XGBRegressor,ne_50_md_10_lr_0.3_ld_0_mcw_3_subs_1.0_cstree_0.8_csnode_1.0_sw_uniform,53.532104,0.102422,21.332528,0.007365,0.626942,0.450986,0.165658,0.010298
XGBRegressor,ne_50_md_10_lr_0.3_ld_0.01_mcw_3_subs_0.8_cstree_0.8_csnode_1.0_sw_uniform,53.878595,0.101318,22.018103,0.007325,0.573910,0.395544,0.168130,0.010236
XGBRegressor,ne_50_md_10_lr_0.3_ld_0.01_mcw_3_subs_1.0_cstree_0.8_csnode_1.0_sw_uniform,52.948365,0.100650,21.267655,0.007429,0.632273,0.456970,0.164962,0.010341
XGBRegressor,ne_100_md_10_lr_0.3_ld_0_mcw_3_subs_0.8_cstree_0.8_csnode_1.0_sw_uniform,52.892306,0.100848,21.178398,0.007297,0.591451,0.420912,0.160352,0.010188
XGBRegressor,ne_100_md_10_lr_0.3_ld_0_mcw_3_subs_1.0_cstree_0.8_csnode_1.0_sw_uniform,52.624506,0.101183,20.811115,0.007292,0.619231,0.446918,0.162112,0.010201
XGBRegressor,ne_100_md_10_lr_0.3_ld_0.01_mcw_3_subs_0.8_cstree_0.8_csnode_1.0_sw_uniform,53.595214,0.101429,21.704104,0.007312,0.571353,0.395345,0.165792,0.010216
XGBRegressor,ne_100_md_10_lr_0.3_ld_0.01_mcw_3_subs_1.0_cstree_0.8_csnode_1.0_sw_uniform,52.039957,0.098967,20.873910,0.007380,0.620531,0.448202,0.162054,0.010275
XGBRegressor,ne_50_md_10_lr_0.3_ld_0_mcw_5_subs_0.8_cstree_0.8_csnode_1.0_sw_uniform,54.081130,0.102092,21.987532,0.007330,0.535972,0.357816,0.167899,0.010258
XGBRegressor,ne_50_md_10_lr_0.3_ld_0_mcw_5_subs_1.0_cstree_0.8_csnode_1.0_sw_uniform,52.834944,0.099878,21.386335,0.007426,0.538201,0.363653,0.164176,0.010372
XGBRegressor,ne_50_md_10_lr_0.3_ld_0.01_mcw_5_subs_0.8_cstree_0.8_csnode_1.0_sw_uniform,54.598126,0.102693,22.324105,0.007331,0.532162,0.352163,0.169736,0.010263
XGBRegressor,ne_50_md_10_lr_0.3_ld_0.01_mcw_5_subs_1.0_cstree_0.8_csnode_1.0_sw_uniform,53.130990,0.101253,21.259770,0.007477,0.561513,0.386910,0.164202,0.010401
XGBRegressor,ne_100_md_10_lr_0.3_ld_0_mcw_5_subs_0.8_cstree_0.8_csnode_1.0_sw_uniform,53.363603,0.100578,21.727975,0.007312,0.532197,0.356077,0.165893,0.010226
XGBRegressor,ne_100_md_10_lr_0.3_ld_0_mcw_5_subs_1.0_cstree_0.8_csnode_1.0_sw_uniform,52.022018,0.099342,20.752144,0.007336,0.531118,0.361411,0.159440,0.010267
XGBRegressor,ne_100_md_10_lr_0.3_ld_0.01_mcw_5_subs_0.8_cstree_0.8_csnode_1.0_sw_uniform,53.886494,0.101515,21.968704,0.007316,0.527218,0.349670,0.167305,0.010243
XGBRegressor,ne_100_md_10_lr_0.3_ld_0.01_mcw_5_subs_1.0_cstree_0.8_csnode_1.0_sw_uniform,52.286821,0.099427,20.971632,0.007436,0.552190,0.380449,0.161398,0.010344
XGBRegressor,ne_50_md_20_lr_0.3_ld_0_mcw_1_subs_0.8_cstree_0.8_csnode_1.0_sw_uniform,56.131811,0.108142,22.214657,0.007373,0.636206,0.454013,0.171884,0.010309
XGBRegressor,ne_50_md_20_lr_0.3_ld_0_mcw_1_subs_1.0_cstree_0.8_csnode_1.0_sw_uniform,60.566009,0.116455,23.964142,0.008327,0.717180,0.514608,0.191030,0.011541
XGBRegressor,ne_50_md_20_lr_0.3_ld_0.01_mcw_1_subs_0.8_cstree_0.8_csnode_1.0_sw_uniform,56.702955,0.109415,22.412770,0.007328,0.634960,0.451653,0.173053,0.010253
XGBRegressor,ne_50_md_20_lr_0.3_ld_0.01_mcw_1_subs_1.0_cstree_0.8_csnode_1.0_sw_uniform,60.669443,0.117615,23.731152,0.008269,0.701043,0.499439,0.190124,0.011480
XGBRegressor,ne_100_md_20_lr_0.3_ld_0_mcw_1_subs_0.8_cstree_0.8_csnode_1.0_sw_uniform,56.072702,0.108019,22.192692,0.007372,0.635599,0.453575,0.171716,0.010307
XGBRegressor,ne_100_md_20_lr_0.3_ld_0_mcw_1_subs_1.0_cstree_0.8_csnode_1.0_sw_uniform,60.566010,0.116455,23.964142,0.008327,0.717180,0.514608,0.191030,0.011541
XGBRegressor,ne_100_md_20_lr_0.3_ld_0.01_mcw_1_subs_0.8_cstree_0.8_csnode_1.0_sw_uniform,56.633787,0.109266,22.388554,0.007327,0.634203,0.451073,0.172877,0.010253
XGBRegressor,ne_100_md_20_lr_0.3_ld_0.01_mcw_1_subs_1.0_cstree_0.8_csnode_1.0_sw_uniform,60.669444,0.117615,23.731153,0.008269,0.701043,0.499439,0.190124,0.011480
XGBRegressor,ne_50_md_20_lr_0.3_ld_0_mcw_3_subs_0.8_cstree_0.8_csnode_1.0_sw_uniform,55.126434,0.105826,21.890851,0.007439,0.633738,0.453818,0.169516,0.010404
XGBRegressor,ne_50_md_20_lr_0.3_ld_0_mcw_3_subs_1.0_cstree_0.8_csnode_1.0_sw_uniform,58.957568,0.115074,22.877486,0.007790,0.706976,0.515867,0.180297,0.010813
XGBRegressor,ne_50_md_20_lr_0.3_ld_0.01_mcw_3_subs_0.8_cstree_0.8_csnode_1.0_sw_uniform,55.832356,0.108241,21.898826,0.007306,0.688230,0.508027,0.169997,0.010206
XGBRegressor,ne_50_md_20_lr_0.3_ld_0.01_mcw_3_subs_1.0_cstree_0.8_csnode_1.0_sw_uniform,59.357404,0.115272,23.188930,0.007934,0.734403,0.541884,0.181504,0.011014
XGBRegressor,ne_100_md_20_lr_0.3_ld_0_mcw_3_subs_0.8_cstree_0.8_csnode_1.0_sw_uniform,54.981254,0.105601,21.821170,0.007400,0.631792,0.452439,0.169001,0.010352
XGBRegressor,ne_100_md_20_lr_0.3_ld_0_mcw_3_subs_1.0_cstree_0.8_csnode_1.0_sw_uniform,58.921598,0.115004,22.863598,0.007784,0.706626,0.515612,0.180210,0.010804
XGBRegressor,ne_100_md_20_lr_0.3_ld_0.01_mcw_3_subs_0.8_cstree_0.8_csnode_1.0_sw_uniform,55.635447,0.107909,21.811476,0.007257,0.687941,0.508361,0.169444,0.010137
XGBRegressor,ne_100_md_20_lr_0.3_ld_0.01_mcw_3_subs_1.0_cstree_0.8_csnode_1.0_sw_uniform,59.317471,0.115194,23.173416,0.007929,0.734084,0.541676,0.181402,0.011006
XGBRegressor,ne_50_md_20_lr_0.3_ld_0_mcw_5_subs_0.8_cstree_0.8_csnode_1.0_sw_uniform,55.229685,0.106561,21.804287,0.007285,0.582947,0.406189,0.166558,0.010200
XGBRegressor,ne_50_md_20_lr_0.3_ld_0_mcw_5_subs_1.0_cstree_0.8_csnode_1.0_sw_uniform,58.012844,0.113790,22.332530,0.007717,0.672608,0.487110,0.174798,0.010699
XGBRegressor,ne_50_md_20_lr_0.3_ld_0.01_mcw_5_subs_0.8_cstree_0.8_csnode_1.0_sw_uniform,54.983442,0.106023,21.743303,0.007166,0.571219,0.392601,0.168602,0.010016
XGBRegressor,ne_50_md_20_lr_0.3_ld_0.01_mcw_5_subs_1.0_cstree_0.8_csnode_1.0_sw_uniform,57.651178,0.113137,22.153954,0.007780,0.658404,0.474300,0.173296,0.010808
XGBRegressor,ne_100_md_20_lr_0.3_ld_0_mcw_5_subs_0.8_cstree_0.8_csnode_1.0_sw_uniform,54.922387,0.106041,21.666833,0.007217,0.580065,0.404343,0.165618,0.010105
XGBRegressor,ne_100_md_20_lr_0.3_ld_0_mcw_5_subs_1.0_cstree_0.8_csnode_1.0_sw_uniform,57.864525,0.113509,22.273640,0.007690,0.672122,0.487122,0.174340,0.010660
XGBRegressor,ne_100_md_20_lr_0.3_ld_0.01_mcw_5_subs_0.8_cstree_0.8_csnode_1.0_sw_uniform,54.588436,0.105245,21.600681,0.007072,0.567000,0.389554,0.167560,0.009886
XGBRegressor,ne_100_md_20_lr_0.3_ld_0.01_mcw_5_subs_1.0_cstree_0.8_csnode_1.0_sw_uniform,57.511740,0.112936,22.080111,0.007754,0.657219,0.473649,0.172798,0.010772
XGBRegressor,ne_50_md_5_lr_0.1_ld_0_mcw_1_subs_0.8_cstree_1.0_csnode_1.0_sw_uniform,58.330568,0.109321,23.977011,0.007786,0.646115,0.448865,0.186359,0.010891
XGBRegressor,ne_50_md_5_lr_0.1_ld_0_mcw_1_subs_1.0_cstree_1.0_csnode_1.0_sw_uniform,58.370533,0.109849,23.874036,0.007709,0.638848,0.442635,0.185442,0.010771
XGBRegressor,ne_50_md_5_lr_0.1_ld_0.01_mcw_1_subs_0.8_cstree_1.0_csnode_1.0_sw_uniform,58.177428,0.108971,23.929076,0.007785,0.632505,0.435625,0.185990,0.010891
XGBRegressor,ne_50_md_5_lr_0.1_ld_0.01_mcw_1_subs_1.0_cstree_1.0_csnode_1.0_sw_uniform,58.352181,0.109783,23.874057,0.007716,0.633318,0.437079,0.185444,0.010795
XGBRegressor,ne_100_md_5_lr_0.1_ld_0_mcw_1_subs_0.8_cstree_1.0_csnode_1.0_sw_uniform,55.653659,0.104246,22.868157,0.007559,0.572366,0.386970,0.174819,0.010577
XGBRegressor,ne_100_md_5_lr_0.1_ld_0_mcw_1_subs_1.0_cstree_1.0_csnode_1.0_sw_uniform,55.645232,0.104623,22.741443,0.007585,0.571672,0.387223,0.173856,0.010592
XGBRegressor,ne_100_md_5_lr_0.1_ld_0.01_mcw_1_subs_0.8_cstree_1.0_csnode_1.0_sw_uniform,55.616137,0.103967,22.908550,0.007587,0.577847,0.391774,0.175455,0.010618
XGBRegressor,ne_100_md_5_lr_0.1_ld_0.01_mcw_1_subs_1.0_cstree_1.0_csnode_1.0_sw_uniform,55.602923,0.104723,22.676747,0.007546,0.572495,0.388956,0.172983,0.010556
XGBRegressor,ne_50_md_5_lr_0.1_ld_0_mcw_3_subs_0.8_cstree_1.0_csnode_1.0_sw_uniform,58.381257,0.109599,23.947502,0.007770,0.640753,0.443516,0.186363,0.010873
XGBRegressor,ne_50_md_5_lr_0.1_ld_0_mcw_3_subs_1.0_cstree_1.0_csnode_1.0_sw_uniform,58.304487,0.109670,23.865416,0.007691,0.636340,0.440104,0.185502,0.010735
XGBRegressor,ne_50_md_5_lr_0.1_ld_0.01_mcw_3_subs_0.8_cstree_1.0_csnode_1.0_sw_uniform,58.392422,0.109644,23.947556,0.007758,0.639946,0.442729,0.186364,0.010852
XGBRegressor,ne_50_md_5_lr_0.1_ld_0.01_mcw_3_subs_1.0_cstree_1.0_csnode_1.0_sw_uniform,58.317323,0.109703,23.865495,0.007705,0.637070,0.440800,0.185503,0.010767
XGBRegressor,ne_100_md_5_lr_0.1_ld_0_mcw_3_subs_0.8_cstree_1.0_csnode_1.0_sw_uniform,55.705926,0.104324,22.891207,0.007587,0.575505,0.389420,0.175477,0.010608
XGBRegressor,ne_100_md_5_lr_0.1_ld_0_mcw_3_subs_1.0_cstree_1.0_csnode_1.0_sw_uniform,55.503346,0.104258,22.727703,0.007491,0.571978,0.387813,0.173710,0.010456
XGBRegressor,ne_100_md_5_lr_0.1_ld_0.01_mcw_3_subs_0.8_cstree_1.0_csnode_1.0_sw_uniform,55.676063,0.104214,22.899063,0.007564,0.575186,0.389163,0.175445,0.010578
XGBRegressor,ne_100_md_5_lr_0.1_ld_0.01_mcw_3_subs_1.0_cstree_1.0_csnode_1.0_sw_uniform,55.637735,0.104535,22.765031,0.007561,0.572416,0.387790,0.174056,0.010570
XGBRegressor,ne_50_md_5_lr_0.1_ld_0_mcw_5_subs_0.8_cstree_1.0_csnode_1.0_sw_uniform,58.314592,0.109527,23.908854,0.007739,0.632527,0.436134,0.185576,0.010816
XGBRegressor,ne_50_md_5_lr_0.1_ld_0_mcw_5_subs_1.0_cstree_1.0_csnode_1.0_sw_uniform,58.349645,0.109554,23.943751,0.007699,0.638721,0.441682,0.186285,0.010754
XGBRegressor,ne_50_md_5_lr_0.1_ld_0.01_mcw_5_subs_0.8_cstree_1.0_csnode_1.0_sw_uniform,58.323567,0.109614,23.889609,0.007749,0.634767,0.438438,0.185496,0.010833
XGBRegressor,ne_50_md_5_lr_0.1_ld_0.01_mcw_5_subs_1.0_cstree_1.0_csnode_1.0_sw_uniform,58.369412,0.109554,23.943832,0.007797,0.638902,0.441715,0.186286,0.010900
XGBRegressor,ne_100_md_5_lr_0.1_ld_0_mcw_5_subs_0.8_cstree_1.0_csnode_1.0_sw_uniform,55.685118,0.104121,22.932292,0.007583,0.566869,0.380566,0.175705,0.010598
XGBRegressor,ne_100_md_5_lr_0.1_ld_0_mcw_5_subs_1.0_cstree_1.0_csnode_1.0_sw_uniform,55.497062,0.104615,22.606821,0.007528,0.571564,0.388188,0.172857,0.010519
XGBRegressor,ne_100_md_5_lr_0.1_ld_0.01_mcw_5_subs_0.8_cstree_1.0_csnode_1.0_sw_uniform,55.804141,0.104674,22.885754,0.007581,0.577600,0.391546,0.175459,0.010595
XGBRegressor,ne_100_md_5_lr_0.1_ld_0.01_mcw_5_subs_1.0_cstree_1.0_csnode_1.0_sw_uniform,55.484062,0.104479,22.619039,0.007607,0.571239,0.387718,0.172881,0.010640
XGBRegressor,ne_50_md_10_lr_0.1_ld_0_mcw_1_subs_0.8_cstree_1.0_csnode_1.0_sw_uniform,50.863761,0.095839,20.780342,0.006658,0.514429,0.350443,0.154693,0.009293
XGBRegressor,ne_50_md_10_lr_0.1_ld_0_mcw_1_subs_1.0_cstree_1.0_csnode_1.0_sw_uniform,50.625822,0.095374,20.693788,0.006599,0.498610,0.334581,0.154808,0.009221
XGBRegressor,ne_50_md_10_lr_0.1_ld_0.01_mcw_1_subs_0.8_cstree_1.0_csnode_1.0_sw_uniform,50.856705,0.095918,20.753612,0.006638,0.501464,0.338079,0.154126,0.009259
XGBRegressor,ne_50_md_10_lr_0.1_ld_0.01_mcw_1_subs_1.0_cstree_1.0_csnode_1.0_sw_uniform,50.678529,0.094942,20.876077,0.006599,0.499630,0.335393,0.155013,0.009225
XGBRegressor,ne_100_md_10_lr_0.1_ld_0_mcw_1_subs_0.8_cstree_1.0_csnode_1.0_sw_uniform,49.908504,0.094281,20.297797,0.006632,0.498380,0.339036,0.150093,0.009251
XGBRegressor,ne_100_md_10_lr_0.1_ld_0_mcw_1_subs_1.0_cstree_1.0_csnode_1.0_sw_uniform,49.462854,0.093759,20.022065,0.006566,0.482544,0.323946,0.149435,0.009162
XGBRegressor,ne_100_md_10_lr_0.1_ld_0.01_mcw_1_subs_0.8_cstree_1.0_csnode_1.0_sw_uniform,49.876729,0.094510,20.198798,0.006624,0.486328,0.327731,0.149362,0.009235
XGBRegressor,ne_100_md_10_lr_0.1_ld_0.01_mcw_1_subs_1.0_cstree_1.0_csnode_1.0_sw_uniform,49.701787,0.093182,20.435882,0.006557,0.484055,0.323565,0.151330,0.009160
XGBRegressor,ne_50_md_10_lr_0.1_ld_0_mcw_3_subs_0.8_cstree_1.0_csnode_1.0_sw_uniform,50.881178,0.096017,20.755805,0.006601,0.504677,0.339974,0.155492,0.009212
XGBRegressor,ne_50_md_10_lr_0.1_ld_0_mcw_3_subs_1.0_cstree_1.0_csnode_1.0_sw_uniform,50.679633,0.095237,20.790947,0.006587,0.499385,0.335485,0.154690,0.009209
XGBRegressor,ne_50_md_10_lr_0.1_ld_0.01_mcw_3_subs_0.8_cstree_1.0_csnode_1.0_sw_uniform,51.017128,0.096526,20.731818,0.006637,0.512347,0.349025,0.154055,0.009267
XGBRegressor,ne_50_md_10_lr_0.1_ld_0.01_mcw_3_subs_1.0_cstree_1.0_csnode_1.0_sw_uniform,50.664641,0.095690,20.651785,0.006529,0.496088,0.332993,0.153989,0.009107
XGBRegressor,ne_100_md_10_lr_0.1_ld_0_mcw_3_subs_0.8_cstree_1.0_csnode_1.0_sw_uniform,49.829081,0.094252,20.236600,0.006585,0.488173,0.328519,0.150479,0.009175
XGBRegressor,ne_100_md_10_lr_0.1_ld_0_mcw_3_subs_1.0_cstree_1.0_csnode_1.0_sw_uniform,49.739015,0.093750,20.304137,0.006549,0.487090,0.327270,0.150666,0.009154
XGBRegressor,ne_100_md_10_lr_0.1_ld_0.01_mcw_3_subs_0.8_cstree_1.0_csnode_1.0_sw_uniform,50.065824,0.095029,20.233291,0.006620,0.494632,0.336059,0.149337,0.009236
XGBRegressor,ne_100_md_10_lr_0.1_ld_0.01_mcw_3_subs_1.0_cstree_1.0_csnode_1.0_sw_uniform,49.805617,0.094276,20.223084,0.006498,0.483038,0.323601,0.150380,0.009058
XGBRegressor,ne_50_md_10_lr_0.1_ld_0_mcw_5_subs_0.8_cstree_1.0_csnode_1.0_sw_uniform,51.157101,0.096129,20.987532,0.006655,0.502035,0.336249,0.156491,0.009296
XGBRegressor,ne_50_md_10_lr_0.1_ld_0_mcw_5_subs_1.0_cstree_1.0_csnode_1.0_sw_uniform,50.036460,0.093923,20.541347,0.006591,0.486483,0.323391,0.153888,0.009205
XGBRegressor,ne_50_md_10_lr_0.1_ld_0.01_mcw_5_subs_0.8_cstree_1.0_csnode_1.0_sw_uniform,50.882925,0.095245,20.971640,0.006689,0.516782,0.350801,0.156643,0.009338
XGBRegressor,ne_50_md_10_lr_0.1_ld_0.01_mcw_5_subs_1.0_cstree_1.0_csnode_1.0_sw_uniform,50.655738,0.095798,20.599990,0.006582,0.492686,0.329580,0.153904,0.009202
XGBRegressor,ne_100_md_10_lr_0.1_ld_0_mcw_5_subs_0.8_cstree_1.0_csnode_1.0_sw_uniform,50.118982,0.094270,20.511375,0.006633,0.485166,0.324041,0.151870,0.009255
XGBRegressor,ne_100_md_10_lr_0.1_ld_0_mcw_5_subs_1.0_cstree_1.0_csnode_1.0_sw_uniform,49.197950,0.092828,20.033579,0.006580,0.472063,0.313539,0.149334,0.009189
XGBRegressor,ne_100_md_10_lr_0.1_ld_0.01_mcw_5_subs_0.8_cstree_1.0_csnode_1.0_sw_uniform,49.914994,0.093306,20.589587,0.006667,0.499327,0.336741,0.153288,0.009298
XGBRegressor,ne_100_md_10_lr_0.1_ld_0.01_mcw_5_subs_1.0_cstree_1.0_csnode_1.0_sw_uniform,49.667989,0.094105,20.128458,0.006540,0.477430,0.318452,0.149841,0.009137
XGBRegressor,ne_50_md_20_lr_0.1_ld_0_mcw_1_subs_0.8_cstree_1.0_csnode_1.0_sw_uniform,47.825955,0.090417,19.431092,0.006349,0.474443,0.320309,0.145239,0.008895
XGBRegressor,ne_50_md_20_lr_0.1_ld_0_mcw_1_subs_1.0_cstree_1.0_csnode_1.0_sw_uniform,55.859968,0.104908,22.787110,0.008002,0.643062,0.457564,0.174231,0.011266
XGBRegressor,ne_50_md_20_lr_0.1_ld_0.01_mcw_1_subs_0.8_cstree_1.0_csnode_1.0_sw_uniform,47.912394,0.090665,19.463034,0.006249,0.480635,0.326973,0.144905,0.008756
XGBRegressor,ne_50_md_20_lr_0.1_ld_0.01_mcw_1_subs_1.0_cstree_1.0_csnode_1.0_sw_uniform,53.835074,0.102428,21.729847,0.006884,0.606011,0.431506,0.164865,0.009639
XGBRegressor,ne_100_md_20_lr_0.1_ld_0_mcw_1_subs_0.8_cstree_1.0_csnode_1.0_sw_uniform,47.552325,0.089994,19.296311,0.006290,0.468866,0.316124,0.143941,0.008800
XGBRegressor,ne_100_md_20_lr_0.1_ld_0_mcw_1_subs_1.0_cstree_1.0_csnode_1.0_sw_uniform,55.695974,0.104684,22.706932,0.007919,0.637767,0.453488,0.173150,0.011129
XGBRegressor,ne_100_md_20_lr_0.1_ld_0.01_mcw_1_subs_0.8_cstree_1.0_csnode_1.0_sw_uniform,47.642225,0.090236,19.332481,0.006195,0.474768,0.322485,0.143616,0.008667
XGBRegressor,ne_100_md_20_lr_0.1_ld_0.01_mcw_1_subs_1.0_cstree_1.0_csnode_1.0_sw_uniform,53.666374,0.102162,21.652327,0.006827,0.600692,0.427250,0.163896,0.009546
XGBRegressor,ne_50_md_20_lr_0.1_ld_0_mcw_3_subs_0.8_cstree_1.0_csnode_1.0_sw_uniform,48.010014,0.091505,19.299175,0.006297,0.485271,0.331679,0.144802,0.008791
XGBRegressor,ne_50_md_20_lr_0.1_ld_0_mcw_3_subs_1.0_cstree_1.0_csnode_1.0_sw_uniform,49.420265,0.094063,19.892408,0.006545,0.498877,0.340279,0.149442,0.009156
XGBRegressor,ne_50_md_20_lr_0.1_ld_0.01_mcw_3_subs_0.8_cstree_1.0_csnode_1.0_sw_uniform,48.210960,0.091918,19.371009,0.006323,0.481249,0.328008,0.144408,0.008833
XGBRegressor,ne_50_md_20_lr_0.1_ld_0.01_mcw_3_subs_1.0_cstree_1.0_csnode_1.0_sw_uniform,49.377876,0.094397,19.735590,0.006616,0.507388,0.350642,0.147490,0.009255
XGBRegressor,ne_100_md_20_lr_0.1_ld_0_mcw_3_subs_0.8_cstree_1.0_csnode_1.0_sw_uniform,47.714491,0.091024,19.156001,0.006257,0.479036,0.326895,0.143412,0.008729
XGBRegressor,ne_100_md_20_lr_0.1_ld_0_mcw_3_subs_1.0_cstree_1.0_csnode_1.0_sw_uniform,49.231195,0.093780,19.799390,0.006489,0.493153,0.335736,0.148355,0.009062
XGBRegressor,ne_100_md_20_lr_0.1_ld_0.01_mcw_3_subs_0.8_cstree_1.0_csnode_1.0_sw_uniform,47.894354,0.091396,19.218896,0.006284,0.472448,0.320726,0.142952,0.008770
XGBRegressor,ne_100_md_20_lr_0.1_ld_0.01_mcw_3_subs_1.0_cstree_1.0_csnode_1.0_sw_uniform,49.201271,0.094126,19.651998,0.006558,0.501269,0.345622,0.146486,0.009161
XGBRegressor,ne_50_md_20_lr_0.1_ld_0_mcw_5_subs_0.8_cstree_1.0_csnode_1.0_sw_uniform,47.704415,0.090659,19.237422,0.006346,0.478983,0.327197,0.142905,0.008881
XGBRegressor,ne_50_md_20_lr_0.1_ld_0_mcw_5_subs_1.0_cstree_1.0_csnode_1.0_sw_uniform,48.226843,0.091637,19.436738,0.006495,0.476502,0.322283,0.145118,0.009102
XGBRegressor,ne_50_md_20_lr_0.1_ld_0.01_mcw_5_subs_0.8_cstree_1.0_csnode_1.0_sw_uniform,47.746199,0.090379,19.363659,0.006345,0.486381,0.333572,0.143939,0.008871
XGBRegressor,ne_50_md_20_lr_0.1_ld_0.01_mcw_5_subs_1.0_cstree_1.0_csnode_1.0_sw_uniform,48.157622,0.091226,19.485802,0.006520,0.480117,0.325710,0.145296,0.009111
XGBRegressor,ne_100_md_20_lr_0.1_ld_0_mcw_5_subs_0.8_cstree_1.0_csnode_1.0_sw_uniform,47.316320,0.090007,19.046133,0.006341,0.470075,0.320220,0.140987,0.008869
XGBRegressor,ne_100_md_20_lr_0.1_ld_0_mcw_5_subs_1.0_cstree_1.0_csnode_1.0_sw_uniform,48.026751,0.091352,19.328616,0.006462,0.470179,0.317212,0.143919,0.009048
XGBRegressor,ne_100_md_20_lr_0.1_ld_0.01_mcw_5_subs_0.8_cstree_1.0_csnode_1.0_sw_uniform,47.347971,0.089682,19.174779,0.006343,0.479885,0.328836,0.142185,0.008863
XGBRegressor,ne_100_md_20_lr_0.1_ld_0.01_mcw_5_subs_1.0_cstree_1.0_csnode_1.0_sw_uniform,47.926393,0.090950,19.345203,0.006481,0.474036,0.321141,0.143848,0.009048
XGBRegressor,ne_50_md_5_lr_0.3_ld_0_mcw_1_subs_0.8_cstree_1.0_csnode_1.0_sw_uniform,56.315495,0.104936,23.195905,0.008193,0.577596,0.386292,0.179831,0.011473
XGBRegressor,ne_50_md_5_lr_0.3_ld_0_mcw_1_subs_1.0_cstree_1.0_csnode_1.0_sw_uniform,56.619013,0.107133,22.865180,0.008070,0.568257,0.381130,0.175802,0.011325
XGBRegressor,ne_50_md_5_lr_0.3_ld_0.01_mcw_1_subs_0.8_cstree_1.0_csnode_1.0_sw_uniform,56.345535,0.104884,23.237404,0.008214,0.570789,0.380542,0.178731,0.011516
XGBRegressor,ne_50_md_5_lr_0.3_ld_0.01_mcw_1_subs_1.0_cstree_1.0_csnode_1.0_sw_uniform,56.086528,0.105489,22.824592,0.008075,0.561088,0.373367,0.176400,0.011321
XGBRegressor,ne_100_md_5_lr_0.3_ld_0_mcw_1_subs_0.8_cstree_1.0_csnode_1.0_sw_uniform,55.377934,0.103876,22.585348,0.008149,0.560439,0.376609,0.172430,0.011401
XGBRegressor,ne_100_md_5_lr_0.3_ld_0_mcw_1_subs_1.0_cstree_1.0_csnode_1.0_sw_uniform,55.288576,0.104742,22.262895,0.008016,0.545753,0.364098,0.170418,0.011237
XGBRegressor,ne_100_md_5_lr_0.3_ld_0.01_mcw_1_subs_0.8_cstree_1.0_csnode_1.0_sw_uniform,55.246642,0.103057,22.693982,0.008178,0.544223,0.358988,0.173764,0.011471
XGBRegressor,ne_100_md_5_lr_0.3_ld_0.01_mcw_1_subs_1.0_cstree_1.0_csnode_1.0_sw_uniform,54.735686,0.102710,22.327580,0.007976,0.538443,0.355416,0.171837,0.011190
XGBRegressor,ne_50_md_5_lr_0.3_ld_0_mcw_3_subs_0.8_cstree_1.0_csnode_1.0_sw_uniform,56.368770,0.105644,23.043067,0.008162,0.580314,0.391837,0.177088,0.011389
XGBRegressor,ne_50_md_5_lr_0.3_ld_0_mcw_3_subs_1.0_cstree_1.0_csnode_1.0_sw_uniform,56.218836,0.106084,22.779207,0.008072,0.570780,0.383961,0.175482,0.011337
XGBRegressor,ne_50_md_5_lr_0.3_ld_0.01_mcw_3_subs_0.8_cstree_1.0_csnode_1.0_sw_uniform,56.387302,0.105642,23.069024,0.008128,0.580508,0.391851,0.177311,0.011345
XGBRegressor,ne_50_md_5_lr_0.3_ld_0.01_mcw_3_subs_1.0_cstree_1.0_csnode_1.0_sw_uniform,56.212002,0.106041,22.779153,0.008102,0.572466,0.385599,0.175483,0.011385
XGBRegressor,ne_100_md_5_lr_0.3_ld_0_mcw_3_subs_0.8_cstree_1.0_csnode_1.0_sw_uniform,55.109770,0.103247,22.506659,0.008145,0.555156,0.370968,0.172817,0.011372
XGBRegressor,ne_100_md_5_lr_0.3_ld_0_mcw_3_subs_1.0_cstree_1.0_csnode_1.0_sw_uniform,55.106793,0.104178,22.246460,0.008034,0.549052,0.367487,0.170271,0.011294
XGBRegressor,ne_100_md_5_lr_0.3_ld_0.01_mcw_3_subs_0.8_cstree_1.0_csnode_1.0_sw_uniform,55.292587,0.104153,22.435068,0.008057,0.555866,0.372991,0.171621,0.011255
XGBRegressor,ne_100_md_5_lr_0.3_ld_0.01_mcw_3_subs_1.0_cstree_1.0_csnode_1.0_sw_uniform,55.105997,0.104049,22.275063,0.008081,0.553753,0.371563,0.170848,0.011342
XGBRegressor,ne_50_md_5_lr_0.3_ld_0_mcw_5_subs_0.8_cstree_1.0_csnode_1.0_sw_uniform,56.125282,0.104316,23.195306,0.008175,0.575232,0.383958,0.179831,0.011443
XGBRegressor,ne_50_md_5_lr_0.3_ld_0_mcw_5_subs_1.0_cstree_1.0_csnode_1.0_sw_uniform,56.257211,0.106070,22.834081,0.008011,0.569490,0.382465,0.175799,0.011226
XGBRegressor,ne_50_md_5_lr_0.3_ld_0.01_mcw_5_subs_0.8_cstree_1.0_csnode_1.0_sw_uniform,56.156961,0.104194,23.253725,0.008224,0.569763,0.379330,0.178939,0.011494
XGBRegressor,ne_50_md_5_lr_0.3_ld_0.01_mcw_5_subs_1.0_cstree_1.0_csnode_1.0_sw_uniform,56.415507,0.106346,22.912744,0.007995,0.566854,0.379298,0.176349,0.011207
